#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),连接的主机,文件结尾
1258,07/14/2023 15:50:25,26.652,63.93,82.6,19.29,,
1259,07/14/2023 15:50:30,26.654,63.87,82.6,19.27,,
1260,07/14/2023 15:50:35,26.655,63.78,82.6,19.25,,
1261,07/14/2023 15:50:40,26.657,63.75,82.12,19.24,,
1262,07/14/2023 15:50:45,26.657,63.74,82.12,19.24,,
1263,07/14/2023 15:50:50,26.658,63.69,82.12,19.23,,
1264,07/14/2023 15:50:55,26.66,63.65,82.12,19.22,,
1265,07/14/2023 15:51:00,26.661,63.61,82.12,19.21,,
1266,07/14/2023 15:51:05,26.661,63.57,82.12,19.2,,
1267,07/14/2023 15:51:10,26.661,63.48,82.12,19.18,,
1268,07/14/2023 15:51:15,26.661,63.45,82.12,19.17,,
1269,07/14/2023 15:51:20,26.663,63.42,82.12,19.17,,
1270,07/14/2023 15:51:25,26.663,63.36,82.12,19.15,,
1271,07/14/2023 15:51:30,26.664,63.33,82.12,19.14,,
1272,07/14/2023 15:51:35,26.666,63.28,82.12,19.13,,
1273,07/14/2023 15:51:40,26.667,63.24,82.12,19.13,,
1274,07/14/2023 15:51:45,26.669,63.2,82.12,19.12,,
1275,07/14/2023 15:51:50,26.67,63.15,82.12,19.11,,
1276,07/14/2023 15:51:55,26.67,63.1,82.12,19.09,,
1277,07/14/2023 15:52:00,26.672,63.02,82.12,19.07,,
1278,07/14/2023 15:52:05,26.672,62.98,82.12,19.06,,
1279,07/14/2023 15:52:10,26.673,62.93,82.12,19.05,,
1280,07/14/2023 15:52:15,26.675,62.9,82.12,19.05,,
1281,07/14/2023 15:52:20,26.675,62.85,82.12,19.03,,
1282,07/14/2023 15:52:25,26.675,62.79,82.12,19.02,,
1283,07/14/2023 15:52:30,26.676,62.81,83.04,19.02,,
1284,07/14/2023 15:52:35,26.678,62.76,81.62,19.01,,
1285,07/14/2023 15:52:40,26.68,62.73,81.62,19.01,,
1286,07/14/2023 15:52:45,26.681,62.68,82.52,19,,
1287,07/14/2023 15:52:50,26.683,62.58,81.62,18.97,,
1288,07/14/2023 15:52:55,26.683,62.56,82.52,18.96,,
1289,07/14/2023 15:53:00,26.684,62.51,82.52,18.95,,
1290,07/14/2023 15:53:05,26.686,62.47,82.52,18.95,,
1291,07/14/2023 15:53:10,26.687,62.42,81.62,18.93,,
1292,07/14/2023 15:53:15,26.689,62.37,82.52,18.92,,
1293,07/14/2023 15:53:20,26.69,62.35,81.62,18.92,,
1294,07/14/2023 15:53:25,26.692,62.29,81.06,18.91,,
1295,07/14/2023 15:53:30,26.693,62.3,48.7,18.91,,
1296,07/14/2023 15:53:35,26.696,62.35,43.74,18.93,,
1297,07/14/2023 15:53:40,26.698,62.3,71.14,18.91,,
1298,07/14/2023 15:53:45,26.701,62.28,70.14,18.91,,
1299,07/14/2023 15:53:50,26.704,62.3,69.66,18.92,,
1300,07/14/2023 15:53:55,26.709,62.35,31.05,18.94,,
1301,07/14/2023 15:54:00,26.713,62.4,24.82,18.95,,
1302,07/14/2023 15:54:05,26.719,62.48,70.64,18.98,,
1303,07/14/2023 15:54:10,26.727,62.59,66.12,19.02,,
1304,07/14/2023 15:54:15,26.733,62.59,72.62,19.02,,
1305,07/14/2023 15:54:20,26.738,62.47,27.82,19,,
1306,07/14/2023 15:54:25,26.744,62.48,26.8,19,,
1307,07/14/2023 15:54:30,26.753,62.5,26.34,19.02,,
1308,07/14/2023 15:54:35,26.761,62.55,26.55,19.04,,
1309,07/14/2023 15:54:40,26.768,62.6,33.77,19.06,,
1310,07/14/2023 15:54:45,26.777,62.64,35.26,19.08,,
1311,07/14/2023 15:54:50,26.787,62.61,35.26,19.08,,
1312,07/14/2023 15:54:55,26.794,62.72,34.27,19.11,,
1313,07/14/2023 15:55:00,26.805,62.66,33.77,19.11,,
1314,07/14/2023 15:55:05,26.813,62.71,35.26,19.13,,
1315,07/14/2023 15:55:10,26.82,62.79,34.76,19.15,,
1316,07/14/2023 15:55:15,26.83,62.74,34.76,19.15,,
1317,07/14/2023 15:55:20,26.839,62.73,34.27,19.16,,
1318,07/14/2023 15:55:25,26.848,62.71,33.28,19.16,,
1319,07/14/2023 15:55:30,26.856,62.72,33.28,19.17,,
1320,07/14/2023 15:55:35,26.863,62.76,33.28,19.19,,
1321,07/14/2023 15:55:40,26.871,62.76,23.83,19.19,,
1322,07/14/2023 15:55:45,26.879,62.81,23.58,19.21,,
1323,07/14/2023 15:55:50,26.889,62.88,23.83,19.24,,
1324,07/14/2023 15:55:55,26.898,62.95,24.32,19.27,,
1325,07/14/2023 15:56:00,26.905,62.86,24.57,19.25,,
1326,07/14/2023 15:56:05,26.915,62.88,26.8,19.27,,
1327,07/14/2023 15:56:10,26.926,62.97,26.83,19.3,,
1328,07/14/2023 15:56:15,26.937,62.88,26.3,19.29,,
1329,07/14/2023 15:56:20,26.944,62.86,27.3,19.29,,
1330,07/14/2023 15:56:25,26.951,62.75,27.3,19.27,,
1331,07/14/2023 15:56:30,26.957,62.65,24.82,19.25,,
1332,07/14/2023 15:56:35,26.964,62.64,24.82,19.25,,
1333,07/14/2023 15:56:40,26.974,62.72,23.83,19.28,,
1334,07/14/2023 15:56:45,26.981,62.65,27.33,19.27,,
1335,07/14/2023 15:56:50,26.989,62.76,27.3,19.31,,
1336,07/14/2023 15:56:55,27,62.7,61.16,19.3,,
1337,07/14/2023 15:57:00,27.009,62.59,60.18,19.28,,
1338,07/14/2023 15:57:05,27.021,62.58,33.77,19.29,,
1339,07/14/2023 15:57:10,27.026,62.5,30.8,19.27,,
1340,07/14/2023 15:57:15,27.027,62.38,34.27,19.24,,
1341,07/14/2023 15:57:20,27.033,62.41,32.29,19.26,,
1342,07/14/2023 15:57:25,27.041,62.38,29.56,19.26,,
1343,07/14/2023 15:57:30,27.046,62.28,45.74,19.24,,
1344,07/14/2023 15:57:35,27.053,62.17,40.22,19.22,,
1345,07/14/2023 15:57:40,27.061,61.96,36.75,19.17,,
1346,07/14/2023 15:57:45,27.064,61.96,29.81,19.17,,
1347,07/14/2023 15:57:50,27.072,61.83,33.77,19.14,,
1348,07/14/2023 15:57:55,27.081,61.9,38.73,19.17,,
1349,07/14/2023 15:58:00,27.093,61.97,41.7,19.2,,
1350,07/14/2023 15:58:05,27.099,61.87,40.22,19.18,,
1351,07/14/2023 15:58:10,27.102,61.75,31.29,19.15,,
1352,07/14/2023 15:58:15,27.107,61.66,31.29,19.13,,
1353,07/14/2023 15:58:20,27.11,61.52,31.29,19.1,,
1354,07/14/2023 15:58:25,27.116,61.46,31.29,19.09,,
1355,07/14/2023 15:58:30,27.122,61.39,31.29,19.08,,
1356,07/14/2023 15:58:35,27.128,60.99,31.79,18.98,,
1357,07/14/2023 15:58:40,27.135,60.82,36.75,18.94,,
1358,07/14/2023 15:58:45,27.141,60.6,38.24,18.89,,
1359,07/14/2023 15:58:50,27.147,60.64,38.73,18.9,,
1360,07/14/2023 15:58:55,27.151,60.84,38.73,18.96,,
1361,07/14/2023 15:59:00,27.161,60.91,35.26,18.99,,
1362,07/14/2023 15:59:05,27.164,60.95,28.07,19,,
1363,07/14/2023 15:59:10,27.167,60.78,28.32,18.96,,
1364,07/14/2023 15:59:15,27.173,60.82,38.73,18.97,,
1365,07/14/2023 15:59:20,27.178,60.4,40.71,18.87,,
1366,07/14/2023 15:59:25,27.182,60.05,34.27,18.78,,
1367,07/14/2023 15:59:30,27.187,59.83,35.26,18.73,,
1368,07/14/2023 15:59:35,27.191,59.39,36.25,18.61,,
1369,07/14/2023 15:59:40,27.194,58.94,37.24,18.49,,
1370,07/14/2023 15:59:45,27.197,58.73,37.74,18.44,,
1371,07/14/2023 15:59:50,27.201,58.9,37.74,18.49,,
1372,07/14/2023 15:59:55,27.207,58.82,33.77,18.47,,
1373,07/14/2023 16:00:00,27.208,58.57,39.72,18.4,,
1374,07/14/2023 16:00:05,27.21,58.76,38.73,18.46,,
1375,07/14/2023 16:00:10,27.213,58.84,29.31,18.48,,
1376,07/14/2023 16:00:15,27.214,58.35,26.83,18.35,,
1377,07/14/2023 16:00:20,27.217,58.17,26.3,18.3,,
1378,07/14/2023 16:00:25,27.22,57.97,21.84,18.25,,
1379,07/14/2023 16:00:30,27.224,57.55,25.31,18.14,,
1380,07/14/2023 16:00:35,27.227,57.68,22.34,18.18,,
1381,07/14/2023 16:00:40,27.23,57.3,25.56,18.07,,
1382,07/14/2023 16:00:45,27.233,57.35,27.08,18.09,,
1383,07/14/2023 16:00:50,27.234,56.82,27.08,17.94,,
1384,07/14/2023 16:00:55,27.236,56.9,26.83,17.97,,
1385,07/14/2023 16:01:00,27.239,57.21,26.58,18.06,,
1386,07/14/2023 16:01:05,27.242,57.16,26.83,18.05,,
1387,07/14/2023 16:01:10,27.242,56.65,30.55,17.91,,
1388,07/14/2023 16:01:15,27.245,56.49,29.56,17.86,,
1389,07/14/2023 16:01:20,27.247,56.22,24.57,17.79,,
1390,07/14/2023 16:01:25,27.247,55.85,28.32,17.68,,
1391,07/14/2023 16:01:30,27.248,55.73,27.33,17.65,,
1392,07/14/2023 16:01:35,27.25,55.68,27.08,17.64,,
1393,07/14/2023 16:01:40,27.253,55.43,27.33,17.57,,
1394,07/14/2023 16:01:45,27.254,55.54,27.33,17.6,,
1395,07/14/2023 16:01:50,27.256,55.44,26.83,17.57,,
1396,07/14/2023 16:01:55,27.257,55.28,26.58,17.53,,
1397,07/14/2023 16:02:00,27.257,54.82,27.08,17.4,,
1398,07/14/2023 16:02:05,27.257,54.79,26.83,17.39,,
1399,07/14/2023 16:02:10,27.257,55.17,27.58,17.5,,
1400,07/14/2023 16:02:15,27.257,55.48,21.35,17.59,,
1401,07/14/2023 16:02:20,27.257,55.68,26.55,17.65,,
1402,07/14/2023 16:02:25,27.259,55.93,26.55,17.72,,
1403,07/14/2023 16:02:30,27.262,56.19,23.83,17.79,,
1404,07/14/2023 16:02:35,27.265,56.59,23.83,17.91,,
1405,07/14/2023 16:02:40,27.267,56.96,20.35,18.01,,
1406,07/14/2023 16:02:45,27.268,57.31,21.1,18.11,,
1407,07/14/2023 16:02:50,27.268,57.47,21.35,18.16,,
1408,07/14/2023 16:02:55,27.268,57.61,33.28,18.2,,
1409,07/14/2023 16:03:00,27.271,57.86,38.73,18.27,,
1410,07/14/2023 16:03:05,27.273,58.18,33.77,18.36,,
1411,07/14/2023 16:03:10,27.273,58.33,38.24,18.4,,
1412,07/14/2023 16:03:15,27.273,58.47,36.25,18.44,,
1413,07/14/2023 16:03:20,27.276,58.56,31.79,18.46,,
1414,07/14/2023 16:03:25,27.277,58.69,30.8,18.5,,
1415,07/14/2023 16:03:30,27.279,58.83,23.83,18.54,,
1416,07/14/2023 16:03:35,27.28,59.07,48.7,18.61,,
1417,07/14/2023 16:03:40,27.282,59.16,48.2,18.63,,
1418,07/14/2023 16:03:45,27.283,59.49,47.22,18.72,,
1419,07/14/2023 16:03:50,27.283,59.52,44.74,18.73,,
1420,07/14/2023 16:03:55,27.283,59.64,51.68,18.76,,
1421,07/14/2023 16:04:00,27.283,59.87,19.86,18.83,,
1422,07/14/2023 16:04:05,27.285,60.01,20.6,18.87,,
1423,07/14/2023 16:04:10,27.287,60.1,20.6,18.89,,
1424,07/14/2023 16:04:15,27.288,60.25,20.6,18.93,,
1425,07/14/2023 16:04:20,27.29,60.31,20.6,18.95,,
1426,07/14/2023 16:04:25,27.293,60.45,20.85,18.99,,
1427,07/14/2023 16:04:30,27.293,60.57,21.59,19.02,,
1428,07/14/2023 16:04:35,27.293,60.68,20.85,19.05,,
1429,07/14/2023 16:04:40,27.296,60.82,19.33,19.09,,
1430,07/14/2023 16:04:45,27.299,60.95,33.28,19.13,,
1431,07/14/2023 16:04:50,27.302,61.23,29.56,19.2,,
1432,07/14/2023 16:04:55,27.302,61.23,29.06,19.2,,
1433,07/14/2023 16:05:00,27.302,61.22,25.81,19.2,,
1434,07/14/2023 16:05:05,27.303,61.07,26.06,19.16,,
1435,07/14/2023 16:05:10,27.305,61.03,22.59,19.15,,
1436,07/14/2023 16:05:15,27.308,61.25,23.33,19.22,,
1437,07/14/2023 16:05:20,27.311,61.51,23.33,19.29,,
1438,07/14/2023 16:05:25,27.313,61.56,23.33,19.3,,
1439,07/14/2023 16:05:30,27.316,61.58,20.85,19.31,,
1440,07/14/2023 16:05:35,27.317,61.65,20.08,19.33,,
1441,07/14/2023 16:05:40,27.32,61.71,19.83,19.35,,
1442,07/14/2023 16:05:45,27.323,61.68,20.08,19.34,,
1443,07/14/2023 16:05:50,27.325,61.71,22.09,19.35,,
1444,07/14/2023 16:05:55,27.326,61.77,22.59,19.37,,
1445,07/14/2023 16:06:00,27.331,61.82,22.59,19.39,,
1446,07/14/2023 16:06:05,27.333,61.8,27.33,19.38,,
1447,07/14/2023 16:06:10,27.334,61.78,23.83,19.38,,
1448,07/14/2023 16:06:15,27.337,61.73,26.06,19.37,,
1449,07/14/2023 16:06:20,27.342,61.83,21.84,19.4,,
1450,07/14/2023 16:06:25,27.345,61.86,32.29,19.41,,
1451,07/14/2023 16:06:30,27.35,61.79,25.07,19.4,,
1452,07/14/2023 16:06:35,27.353,61.77,23.58,19.39,,
1453,07/14/2023 16:06:40,27.356,61.74,23.83,19.39,,
1454,07/14/2023 16:06:45,27.36,61.63,21.84,19.36,,
1455,07/14/2023 16:06:50,27.363,61.53,21.84,19.34,,
1456,07/14/2023 16:06:55,27.365,61.48,21.84,19.33,,
1457,07/14/2023 16:07:00,27.368,61.5,21.84,19.34,,
1458,07/14/2023 16:07:05,27.371,61.45,21.59,19.33,,
1459,07/14/2023 16:07:10,27.374,61.47,21.59,19.34,,
1460,07/14/2023 16:07:15,27.377,61.35,21.84,19.31,,
1461,07/14/2023 16:07:20,27.38,61.37,20.35,19.31,,
1462,07/14/2023 16:07:25,27.383,61.11,22.59,19.25,,
1463,07/14/2023 16:07:30,27.386,61.12,22.34,19.26,,
1464,07/14/2023 16:07:35,27.389,61,22.34,19.23,,
1465,07/14/2023 16:07:40,27.394,61.05,22.09,19.24,,
1466,07/14/2023 16:07:45,27.397,60.94,22.09,19.22,,
1467,07/14/2023 16:07:50,27.4,61,26.83,19.24,,
1468,07/14/2023 16:07:55,27.403,60.76,23.58,19.18,,
1469,07/14/2023 16:08:00,27.406,60.51,22.34,19.11,,
1470,07/14/2023 16:08:05,27.409,60.57,18.34,19.13,,
1471,07/14/2023 16:08:10,27.413,60.64,21.84,19.15,,
1472,07/14/2023 16:08:15,27.417,60.49,21.84,19.12,,
1473,07/14/2023 16:08:20,27.419,60.25,20.85,19.05,,
1474,07/14/2023 16:08:25,27.422,60.18,20.6,19.04,,
1475,07/14/2023 16:08:30,27.426,60.1,20.85,19.02,,
1476,07/14/2023 16:08:35,27.429,60.04,20.85,19.01,,
1477,07/14/2023 16:08:40,27.434,60.01,20.85,19.01,,
1478,07/14/2023 16:08:45,27.439,59.96,20.85,19,,
1479,07/14/2023 16:08:50,27.443,59.87,20.85,18.98,,
1480,07/14/2023 16:08:55,27.446,59.77,21.1,18.95,,
1481,07/14/2023 16:09:00,27.451,59.74,21.1,18.95,,
1482,07/14/2023 16:09:05,27.454,59.75,21.1,18.96,,
1483,07/14/2023 16:09:10,27.457,59.65,21.84,18.93,,
1484,07/14/2023 16:09:15,27.462,59.62,19.58,18.93,,
1485,07/14/2023 16:09:20,27.468,59.46,23.58,18.89,,
1486,07/14/2023 16:09:25,27.471,59.42,23.33,18.88,,
1487,07/14/2023 16:09:30,27.477,59.49,22.59,18.91,,
1488,07/14/2023 16:09:35,27.482,59.54,25.81,18.92,,
1489,07/14/2023 16:09:40,27.485,59.41,30.3,18.89,,
1490,07/14/2023 16:09:45,27.489,59.38,20.85,18.89,,
1491,07/14/2023 16:09:50,27.494,59.29,19.83,18.87,,
1492,07/14/2023 16:09:55,27.499,59.25,19.08,18.86,,
1493,07/14/2023 16:10:00,27.505,59.18,19.83,18.85,,
1494,07/14/2023 16:10:05,27.509,59.09,32.78,18.83,,
1495,07/14/2023 16:10:10,27.513,59.09,46.72,18.83,,
1496,07/14/2023 16:10:15,27.519,59.02,22.59,18.82,,
1497,07/14/2023 16:10:20,27.523,59.04,23.08,18.83,,
1498,07/14/2023 16:10:25,27.528,59,24.07,18.82,,
1499,07/14/2023 16:10:30,27.534,58.98,44.24,18.82,,
1500,07/14/2023 16:10:35,27.54,58.82,41.2,18.78,,
1501,07/14/2023 16:10:40,27.545,58.56,39.72,18.72,,
1502,07/14/2023 16:10:45,27.548,58.45,37.24,18.69,,
1503,07/14/2023 16:10:50,27.551,58.47,37.74,18.7,,
1504,07/14/2023 16:10:55,27.554,58.45,36.25,18.69,,
1505,07/14/2023 16:11:00,27.557,58.27,35.76,18.65,,
1506,07/14/2023 16:11:05,27.56,58.24,35.26,18.64,,
1507,07/14/2023 16:11:10,27.563,58.16,35.26,18.62,,
1508,07/14/2023 16:11:15,27.568,58.09,34.76,18.61,,
1509,07/14/2023 16:11:20,27.569,58.06,34.76,18.6,,
1510,07/14/2023 16:11:25,27.573,58.03,23.83,18.6,,
1511,07/14/2023 16:11:30,27.574,57.88,25.81,18.56,,
1512,07/14/2023 16:11:35,27.577,57.91,26.3,18.57,,
1513,07/14/2023 16:11:40,27.579,57.81,25.56,18.54,,
1514,07/14/2023 16:11:45,27.583,57.63,19.58,18.5,,
1515,07/14/2023 16:11:50,27.585,57.68,21.35,18.51,,
1516,07/14/2023 16:11:55,27.588,57.73,20.57,18.53,,
1517,07/14/2023 16:12:00,27.591,57.71,43.18,18.53,,
1518,07/14/2023 16:12:05,27.591,57.89,42.2,18.58,,
1519,07/14/2023 16:12:10,27.593,57.71,34.27,18.53,,
1520,07/14/2023 16:12:15,27.596,57.56,36.25,18.49,,
1521,07/14/2023 16:12:20,27.599,57.57,36.25,18.49,,
1522,07/14/2023 16:12:25,27.602,57.59,35.26,18.5,,
1523,07/14/2023 16:12:30,27.606,57.55,32.78,18.5,,
1524,07/14/2023 16:12:35,27.61,57.46,37.24,18.47,,
1525,07/14/2023 16:12:40,27.611,57.51,36.25,18.49,,
1526,07/14/2023 16:12:45,27.614,57.4,35.76,18.46,,
1527,07/14/2023 16:12:50,27.619,57.3,30.05,18.44,,
1528,07/14/2023 16:12:55,27.622,57.16,20.6,18.4,,
1529,07/14/2023 16:13:00,27.625,57.21,20.6,18.42,,
1530,07/14/2023 16:13:05,27.63,57.22,46.22,18.42,,
1531,07/14/2023 16:13:10,27.633,57.23,38.24,18.43,,
1532,07/14/2023 16:13:15,27.637,57.16,39.23,18.42,,
1533,07/14/2023 16:13:20,27.639,56.95,37.24,18.36,,
1534,07/14/2023 16:13:25,27.643,57,36.25,18.38,,
1535,07/14/2023 16:13:30,27.645,56.85,38.24,18.34,,
1536,07/14/2023 16:13:35,27.648,56.72,37.24,18.3,,
1537,07/14/2023 16:13:40,27.651,56.81,36.25,18.33,,
1538,07/14/2023 16:13:45,27.654,56.78,36.25,18.32,,
1539,07/14/2023 16:13:50,27.657,56.77,38.73,18.32,,
1540,07/14/2023 16:13:55,27.662,56.76,39.23,18.33,,
1541,07/14/2023 16:14:00,27.666,56.84,39.23,18.35,,
1542,07/14/2023 16:14:05,27.668,56.95,30.8,18.39,,
1543,07/14/2023 16:14:10,27.67,56.82,31.79,18.35,,
1544,07/14/2023 16:14:15,27.674,56.69,34.27,18.32,,
1545,07/14/2023 16:14:20,27.676,56.64,31.29,18.3,,
1546,07/14/2023 16:14:25,27.679,56.72,31.29,18.33,,
1547,07/14/2023 16:14:30,27.683,56.58,31.79,18.3,,
1548,07/14/2023 16:14:35,27.687,56.65,24.32,18.32,,
1549,07/14/2023 16:14:40,27.691,56.64,21.59,18.32,,
1550,07/14/2023 16:14:45,27.696,56.61,31.79,18.32,,
1551,07/14/2023 16:14:50,27.699,56.63,35.76,18.32,,
1552,07/14/2023 16:14:55,27.703,56.63,37.24,18.33,,
1553,07/14/2023 16:15:00,27.707,56.66,35.26,18.34,,
1554,07/14/2023 16:15:05,27.71,56.48,18.09,18.29,,
1555,07/14/2023 16:15:10,27.713,56.38,19.33,18.27,,
1556,07/14/2023 16:15:15,27.716,56.47,19.33,18.29,,
1557,07/14/2023 16:15:20,27.72,56.48,18.84,18.3,,
1558,07/14/2023 16:15:25,27.722,56.3,20.57,18.25,,
1559,07/14/2023 16:15:30,27.727,56.3,19.83,18.26,,
1560,07/14/2023 16:15:35,27.731,56.38,24.57,18.28,,
1561,07/14/2023 16:15:40,27.739,56.58,21.59,18.35,,
1562,07/14/2023 16:15:45,27.744,56.74,21.1,18.4,,
1563,07/14/2023 16:15:50,27.747,56.67,22.34,18.38,,
1564,07/14/2023 16:15:55,27.751,56.5,20.57,18.34,,
1565,07/14/2023 16:16:00,27.754,56.36,20.57,18.3,,
1566,07/14/2023 16:16:05,27.757,56.43,20.85,18.32,,
1567,07/14/2023 16:16:10,27.764,56.56,21.35,18.37,,
1568,07/14/2023 16:16:15,27.768,56.48,23.33,18.35,,
1569,07/14/2023 16:16:20,27.773,56.54,22.09,18.37,,
1570,07/14/2023 16:16:25,27.776,56.41,22.09,18.33,,
1571,07/14/2023 16:16:30,27.777,56.29,22.83,18.3,,
1572,07/14/2023 16:16:35,27.781,56.27,23.08,18.3,,
1573,07/14/2023 16:16:40,27.784,56.15,23.08,18.27,,
1574,07/14/2023 16:16:45,27.785,56.21,23.58,18.29,,
1575,07/14/2023 16:16:50,27.788,56.2,22.09,18.29,,
1576,07/14/2023 16:16:55,27.793,56.21,24.07,18.29,,
1577,07/14/2023 16:17:00,27.796,56.15,23.58,18.28,,
1578,07/14/2023 16:17:05,27.799,56.03,24.32,18.25,,
1579,07/14/2023 16:17:10,27.801,56.17,24.82,18.29,,
1580,07/14/2023 16:17:15,27.804,56.2,22.59,18.3,,
1581,07/14/2023 16:17:20,27.808,56.16,21.84,18.29,,
1582,07/14/2023 16:17:25,27.81,56.04,20.85,18.26,,
1583,07/14/2023 16:17:30,27.813,56.11,21.35,18.28,,
1584,07/14/2023 16:17:35,27.813,56.13,20.57,18.29,,
1585,07/14/2023 16:17:40,27.814,56.14,20.6,18.29,,
1586,07/14/2023 16:17:45,27.816,56.1,20.6,18.28,,
1587,07/14/2023 16:17:50,27.818,56.11,20.6,18.29,,
1588,07/14/2023 16:17:55,27.821,55.99,20.6,18.26,,
1589,07/14/2023 16:18:00,27.822,56.03,20.82,18.27,,
1590,07/14/2023 16:18:05,27.828,56.06,20.6,18.28,,
1591,07/14/2023 16:18:10,27.83,55.99,20.35,18.26,,
1592,07/14/2023 16:18:15,27.833,56.07,41.2,18.29,,
1593,07/14/2023 16:18:20,27.833,55.85,29.06,18.23,,
1594,07/14/2023 16:18:25,27.836,55.65,41.7,18.17,,
1595,07/14/2023 16:18:30,27.839,55.53,41.7,18.14,,
1596,07/14/2023 16:18:35,27.842,55.24,38.24,18.06,,
1597,07/14/2023 16:18:40,27.844,54.99,20.08,17.99,,
1598,07/14/2023 16:18:45,27.847,54.96,20.32,17.99,,
1599,07/14/2023 16:18:50,27.851,55.2,19.83,18.06,,
1600,07/14/2023 16:18:55,27.853,55.02,19.33,18.01,,
1601,07/14/2023 16:19:00,27.858,54.79,19.58,17.95,,
1602,07/14/2023 16:19:05,27.861,54.81,44.24,17.96,,
1603,07/14/2023 16:19:10,27.864,54.48,41.76,17.86,,
1604,07/14/2023 16:19:15,27.875,54.6,27.33,17.91,,
1605,07/14/2023 16:19:20,27.882,54.96,46.22,18.02,,
1606,07/14/2023 16:19:25,27.882,54.54,30.8,17.9,,
1607,07/14/2023 16:19:30,27.882,54.32,29.81,17.83,,
1608,07/14/2023 16:19:35,27.882,53.81,25.07,17.68,,
1609,07/14/2023 16:19:40,27.884,53.79,40.71,17.68,,
1610,07/14/2023 16:19:45,27.884,53.38,18.34,17.55,,
1611,07/14/2023 16:19:50,27.882,53.14,18.59,17.48,,
1612,07/14/2023 16:19:55,27.882,52.96,18.34,17.43,,
1613,07/14/2023 16:20:00,27.882,53,17.6,17.44,,
1614,07/14/2023 16:20:05,27.884,52.9,17.35,17.41,,
1615,07/14/2023 16:20:10,27.884,52.9,17.84,17.41,,
1616,07/14/2023 16:20:15,27.887,52.99,17.6,17.44,,
1617,07/14/2023 16:20:20,27.89,53,17.6,17.45,,
1618,07/14/2023 16:20:25,27.89,52.36,19.83,17.26,,
1619,07/14/2023 16:20:30,27.89,52.29,20.08,17.24,,
1620,07/14/2023 16:20:35,27.89,52.2,21.1,17.21,,
1621,07/14/2023 16:20:40,27.889,52.01,20.08,17.15,,
1622,07/14/2023 16:20:45,27.89,52.18,20.57,17.2,,
1623,07/14/2023 16:20:50,27.89,52.36,20.35,17.26,,
1624,07/14/2023 16:20:55,27.889,51.72,29.81,17.06,,
1625,07/14/2023 16:21:00,27.889,51.57,20.6,17.01,,
1626,07/14/2023 16:21:05,27.885,51.51,21.35,16.99,,
1627,07/14/2023 16:21:10,27.884,51.84,20.08,17.09,,
1628,07/14/2023 16:21:15,27.884,51.32,37.24,16.93,,
1629,07/14/2023 16:21:20,27.881,50.92,31.05,16.8,,
1630,07/14/2023 16:21:25,27.878,50.61,33.28,16.71,,
1631,07/14/2023 16:21:30,27.868,50.12,32.29,16.54,,
1632,07/14/2023 16:21:35,27.865,50.38,19.83,16.62,,
1633,07/14/2023 16:21:40,27.865,50.45,19.08,16.65,,
1634,07/14/2023 16:21:45,27.862,50.55,27.3,16.68,,
1635,07/14/2023 16:21:50,27.856,50.38,26.55,16.62,,
1636,07/14/2023 16:21:55,27.85,50.55,29.06,16.66,,
1637,07/14/2023 16:22:00,27.848,50.98,27.05,16.8,,
1638,07/14/2023 16:22:05,27.848,51.42,17.35,16.93,,
1639,07/14/2023 16:22:10,27.848,51.85,44.74,17.06,,
1640,07/14/2023 16:22:15,27.845,52.38,23.08,17.22,,
1641,07/14/2023 16:22:20,27.841,52.75,20.57,17.33,,
1642,07/14/2023 16:22:25,27.841,53,21.07,17.4,,
1643,07/14/2023 16:22:30,27.841,53.6,20.08,17.58,,
1644,07/14/2023 16:22:35,27.842,53.96,20.6,17.69,,
1645,07/14/2023 16:22:40,27.841,53.99,20.32,17.7,,
1646,07/14/2023 16:22:45,27.833,53.97,20.32,17.68,,
1647,07/14/2023 16:22:50,27.828,53.96,20.08,17.68,,
1648,07/14/2023 16:22:55,27.822,54.06,23.55,17.7,,
1649,07/14/2023 16:23:00,27.818,54.34,20.82,17.78,,
1650,07/14/2023 16:23:05,27.814,54.36,20.6,17.78,,
1651,07/14/2023 16:23:10,27.81,54.54,21.1,17.83,,
1652,07/14/2023 16:23:15,27.808,54.52,20.85,17.82,,
1653,07/14/2023 16:23:20,27.804,54.52,21.35,17.82,,
1654,07/14/2023 16:23:25,27.802,54.49,21.07,17.81,,
1655,07/14/2023 16:23:30,27.799,55.02,21.59,17.96,,
1656,07/14/2023 16:23:35,27.798,55.15,21.1,17.99,,
1657,07/14/2023 16:23:40,27.798,55.39,21.84,18.06,,
1658,07/14/2023 16:23:45,27.798,55.66,21.35,18.14,,
1659,07/14/2023 16:23:50,27.799,55.79,21.1,18.18,,
1660,07/14/2023 16:23:55,27.798,55.64,21.07,18.13,,
1661,07/14/2023 16:24:00,27.799,55.66,21.1,18.14,,
1662,07/14/2023 16:24:05,27.796,55.5,20.6,18.09,,
1663,07/14/2023 16:24:10,27.798,55.83,20.6,18.19,,
1664,07/14/2023 16:24:15,27.799,55.97,20.6,18.23,,
1665,07/14/2023 16:24:20,27.798,56.01,20.82,18.24,,
1666,07/14/2023 16:24:25,27.796,56.02,20.6,18.24,,
1667,07/14/2023 16:24:30,27.798,56.09,20.85,18.26,,
