#,日期-时间 (China Standard Time),Ch: 2 - 温度   (°C),Ch: 3 - 相对湿度   (%),Ch: 4 - 光   (lux),露点   (°C),连接的主机,文件结尾
16322,06/08/2023 02:31:01,25.57,59.51,0,17.12,,
16323,06/08/2023 02:32:01,25.543,60.55,0,17.37,,
16324,06/08/2023 02:33:01,25.529,60.23,0,17.27,,
16325,06/08/2023 02:34:01,25.517,60.07,0,17.22,,
16326,06/08/2023 02:35:01,25.506,60.3,0,17.27,,
16327,06/08/2023 02:36:01,25.497,60.31,0,17.26,,
16328,06/08/2023 02:37:01,25.5,60.41,0,17.29,,
16329,06/08/2023 02:38:01,25.493,60.54,0,17.32,,
16330,06/08/2023 02:39:01,25.493,60.61,0,17.34,,
16331,06/08/2023 02:40:01,25.487,60.61,0,17.33,,
16332,06/08/2023 02:41:01,25.482,60.81,0,17.38,,
16333,06/08/2023 02:42:01,25.479,60.84,0,17.39,,
16334,06/08/2023 02:43:01,25.485,60.8,0,17.38,,
16335,06/08/2023 02:44:01,25.49,60.99,0,17.44,,
16336,06/08/2023 02:45:01,25.48,61.18,0,17.48,,
16337,06/08/2023 02:46:01,25.485,61.22,0,17.49,,
16338,06/08/2023 02:47:01,25.487,61.54,0,17.58,,
16339,06/08/2023 02:48:01,25.491,61.51,0,17.57,,
16340,06/08/2023 02:49:01,25.497,61.54,0,17.59,,
16341,06/08/2023 02:50:01,25.496,61.6,0,17.6,,
16342,06/08/2023 02:51:01,25.503,61.72,0,17.64,,
16343,06/08/2023 02:52:01,25.511,61.78,0,17.66,,
16344,06/08/2023 02:53:01,25.512,61.84,0,17.68,,
16345,06/08/2023 02:54:01,25.518,61.86,0,17.69,,
16346,06/08/2023 02:55:01,25.518,61.98,0,17.72,,
16347,06/08/2023 02:56:01,25.52,62.03,0,17.73,,
16348,06/08/2023 02:57:01,25.526,62.08,0,17.75,,
16349,06/08/2023 02:58:01,25.526,62.2,0,17.78,,
16350,06/08/2023 02:59:01,25.529,62.22,0,17.79,,
16351,06/08/2023 03:00:01,25.537,62.23,0,17.8,,
16352,06/08/2023 03:01:01,25.538,62.26,0,17.81,,
16353,06/08/2023 03:02:01,25.54,62.29,0,17.82,,
16354,06/08/2023 03:03:01,25.534,62.42,0,17.85,,
16355,06/08/2023 03:04:01,25.532,62.41,0,17.84,,
16356,06/08/2023 03:05:01,25.535,62.5,0,17.87,,
16357,06/08/2023 03:06:01,25.543,62.6,0,17.9,,
16358,06/08/2023 03:07:01,25.547,62.55,0,17.89,,
16359,06/08/2023 03:08:01,25.549,62.6,0,17.91,,
16360,06/08/2023 03:09:01,25.553,62.56,0,17.9,,
16361,06/08/2023 03:10:01,25.562,62.42,0,17.87,,
16362,06/08/2023 03:11:01,25.565,62.43,0,17.88,,
16363,06/08/2023 03:12:01,25.562,62.26,0,17.83,,
16364,06/08/2023 03:13:01,25.556,62.27,0,17.83,,
16365,06/08/2023 03:14:01,25.552,62.26,0,17.82,,
16366,06/08/2023 03:15:01,25.555,62.32,0,17.84,,
16367,06/08/2023 03:16:01,25.559,62.22,0,17.82,,
16368,06/08/2023 03:17:01,25.559,62.28,0,17.83,,
16369,06/08/2023 03:18:01,25.558,62.33,0,17.85,,
16370,06/08/2023 03:19:01,25.553,62.38,0,17.85,,
16371,06/08/2023 03:20:01,25.552,62.34,0,17.84,,
16372,06/08/2023 03:21:01,25.549,62.35,0,17.84,,
16373,06/08/2023 03:22:01,25.544,62.36,0,17.84,,
16374,06/08/2023 03:23:01,25.543,62.28,0,17.82,,
16375,06/08/2023 03:24:01,25.541,62.23,0,17.8,,
16376,06/08/2023 03:25:01,25.534,62.13,0,17.77,,
16377,06/08/2023 03:26:01,25.531,62.27,0,17.8,,
16378,06/08/2023 03:27:01,25.531,62.23,0,17.79,,
16379,06/08/2023 03:28:01,25.526,62.17,0,17.77,,
16380,06/08/2023 03:29:01,25.523,62.11,0,17.76,,
16381,06/08/2023 03:30:01,25.523,62.18,0,17.77,,
16382,06/08/2023 03:31:01,25.529,62.13,0,17.77,,
16383,06/08/2023 03:32:01,25.532,62.1,0,17.76,,
16384,06/08/2023 03:33:01,25.535,62.01,0,17.74,,
16385,06/08/2023 03:34:01,25.538,62.05,0,17.75,,
16386,06/08/2023 03:35:01,25.538,62.08,0,17.76,,
16387,06/08/2023 03:36:01,25.529,62.02,0,17.74,,
16388,06/08/2023 03:37:01,25.532,62.22,0,17.79,,
16389,06/08/2023 03:38:01,25.534,62.09,0,17.76,,
16390,06/08/2023 03:39:01,25.531,61.14,0,17.51,,
16391,06/08/2023 03:40:01,25.509,60.56,0,17.34,,
16392,06/08/2023 03:41:01,25.48,60.64,0,17.34,,
16393,06/08/2023 03:42:01,25.461,60.68,0,17.33,,
16394,06/08/2023 03:43:01,25.453,60.68,0,17.32,,
16395,06/08/2023 03:44:01,25.45,60.8,0,17.35,,
16396,06/08/2023 03:45:01,25.453,61.1,0,17.43,,
16397,06/08/2023 03:46:01,25.461,61.27,0,17.48,,
16398,06/08/2023 03:47:01,25.468,61.29,0,17.49,,
16399,06/08/2023 03:48:01,25.477,61.46,0,17.55,,
16400,06/08/2023 03:49:01,25.487,61.58,0,17.59,,
16401,06/08/2023 03:50:01,25.49,61.74,0,17.63,,
16402,06/08/2023 03:51:01,25.496,61.89,0,17.67,,
16403,06/08/2023 03:52:01,25.502,62.03,0,17.72,,
16404,06/08/2023 03:53:01,25.503,62.29,0,17.78,,
16405,06/08/2023 03:54:01,25.5,62.23,0,17.76,,
16406,06/08/2023 03:55:01,25.506,62.3,0,17.79,,
16407,06/08/2023 03:56:01,25.508,62.23,0,17.77,,
16408,06/08/2023 03:57:01,25.508,62.3,0,17.79,,
16409,06/08/2023 03:58:01,25.497,62.27,0,17.77,,
16410,06/08/2023 03:59:01,25.48,62.24,0,17.75,,
16411,06/08/2023 04:00:01,25.474,62.27,0,17.75,,
16412,06/08/2023 04:01:01,25.48,62.34,0,17.77,,
16413,06/08/2023 04:02:01,25.483,62.44,0,17.8,,
16414,06/08/2023 04:03:01,25.479,62.34,0,17.77,,
16415,06/08/2023 04:04:01,25.477,62.36,0,17.78,,
16416,06/08/2023 04:05:01,25.48,62.46,0,17.81,,
16417,06/08/2023 04:06:01,25.479,62.53,0,17.82,,
16418,06/08/2023 04:07:01,25.48,62.36,0,17.78,,
16419,06/08/2023 04:08:01,25.48,62.33,0,17.77,,
16420,06/08/2023 04:09:01,25.485,62.37,0,17.79,,
16421,06/08/2023 04:10:01,25.483,62.43,0,17.8,,
16422,06/08/2023 04:11:01,25.483,62.3,0,17.77,,
16423,06/08/2023 04:12:01,25.487,62.22,0,17.75,,
16424,06/08/2023 04:13:01,25.493,62.24,0,17.76,,
16425,06/08/2023 04:14:01,25.496,62.17,0,17.74,,
16426,06/08/2023 04:15:01,25.493,62.12,0,17.73,,
16427,06/08/2023 04:16:01,25.477,62.19,0,17.73,,
16428,06/08/2023 04:17:01,25.473,62.13,0,17.72,,
16429,06/08/2023 04:18:01,25.468,62.19,0,17.73,,
16430,06/08/2023 04:19:01,25.465,62.19,0,17.72,,
16431,06/08/2023 04:20:01,25.468,62.26,0,17.74,,
16432,06/08/2023 04:21:01,25.465,62.28,0,17.74,,
16433,06/08/2023 04:22:01,25.462,62.28,0,17.74,,
16434,06/08/2023 04:23:01,25.459,62.33,0,17.75,,
16435,06/08/2023 04:24:01,25.459,62.39,0,17.77,,
16436,06/08/2023 04:25:01,25.452,61.49,0,17.53,,
16437,06/08/2023 04:26:01,25.432,60.42,0,17.23,,
16438,06/08/2023 04:27:01,25.42,60.49,0,17.24,,
16439,06/08/2023 04:28:01,25.415,60.61,0,17.27,,
16440,06/08/2023 04:29:01,25.408,60.69,0,17.28,,
16441,06/08/2023 04:30:01,25.397,60.78,0,17.29,,
16442,06/08/2023 04:31:01,25.4,61.03,0,17.36,,
16443,06/08/2023 04:32:01,25.409,61.15,0,17.4,,
16444,06/08/2023 04:33:01,25.4,61.47,0,17.48,,
16445,06/08/2023 04:34:01,25.402,61.38,0,17.45,,
16446,06/08/2023 04:35:01,25.405,61.55,0,17.5,,
16447,06/08/2023 04:36:01,25.415,61.53,0,17.51,,
16448,06/08/2023 04:37:01,25.426,61.57,0,17.53,,
16449,06/08/2023 04:38:01,25.43,61.66,0,17.55,,
16450,06/08/2023 04:39:01,25.423,61.74,0,17.57,,
16451,06/08/2023 04:40:01,25.424,61.87,0,17.6,,
16452,06/08/2023 04:41:01,25.435,62.34,0,17.73,,
16453,06/08/2023 04:42:01,25.441,62.2,0,17.7,,
16454,06/08/2023 04:43:01,25.45,62,0,17.66,,
16455,06/08/2023 04:44:01,25.449,62.13,0,17.69,,
16456,06/08/2023 04:45:01,25.455,62.22,0,17.72,,
16457,06/08/2023 04:46:01,25.461,62.14,0,17.71,,
16458,06/08/2023 04:47:01,25.465,61.96,0,17.66,,
16459,06/08/2023 04:48:01,25.464,61.9,0,17.65,,
16460,06/08/2023 04:49:01,25.464,61.89,0,17.64,,
16461,06/08/2023 04:50:01,25.459,61.88,0,17.64,,
16462,06/08/2023 04:51:01,25.458,61.87,0,17.63,,
16463,06/08/2023 04:52:01,25.453,61.91,0,17.64,,
16464,06/08/2023 04:53:01,25.446,62,0,17.65,,
16465,06/08/2023 04:54:01,25.446,61.96,0,17.64,,
16466,06/08/2023 04:55:01,25.449,61.98,0,17.65,,
16467,06/08/2023 04:56:01,25.452,62.02,0,17.67,,
16468,06/08/2023 04:57:01,25.443,62.01,0,17.65,,
16469,06/08/2023 04:58:01,25.446,62.07,0,17.67,,
16470,06/08/2023 04:59:01,25.441,62.06,0,17.67,,
16471,06/08/2023 05:00:01,25.436,62.07,0,17.66,,
16472,06/08/2023 05:01:01,25.435,62.07,0,17.66,,
16473,06/08/2023 05:02:01,25.433,62.04,0,17.65,,
16474,06/08/2023 05:03:01,25.433,62.02,0,17.65,,
16475,06/08/2023 05:04:01,25.432,62.09,0,17.67,,
16476,06/08/2023 05:05:01,25.42,62.06,0,17.65,,
16477,06/08/2023 05:06:01,25.42,62.04,0,17.64,,
16478,06/08/2023 05:07:01,25.417,62.08,0,17.65,,
16479,06/08/2023 05:08:01,25.415,62,0,17.63,,
16480,06/08/2023 05:09:01,25.414,62.03,0,17.63,,
16481,06/08/2023 05:10:01,25.415,62.07,0,17.64,,
16482,06/08/2023 05:11:01,25.405,62.05,0,17.63,,
16483,06/08/2023 05:12:01,25.4,62.08,0,17.63,,
16484,06/08/2023 05:13:01,25.403,62.17,0,17.66,,
16485,06/08/2023 05:14:01,25.406,62.23,0,17.68,,
16486,06/08/2023 05:15:01,25.411,61.42,0,17.47,,
16487,06/08/2023 05:16:01,25.394,60.53,0,17.23,,
16488,06/08/2023 05:17:01,25.377,60.69,0,17.25,,
16489,06/08/2023 05:18:01,25.364,60.73,0,17.25,,
16490,06/08/2023 05:19:01,25.342,60.68,0,17.22,,
16491,06/08/2023 05:20:01,25.329,60.65,0,17.2,,
16492,06/08/2023 05:21:01,25.327,60.89,0,17.26,,
16493,06/08/2023 05:22:01,25.338,61.04,0,17.31,,
16494,06/08/2023 05:23:01,25.344,61.21,0,17.36,,
16495,06/08/2023 05:24:01,25.347,61.37,0,17.4,,
16496,06/08/2023 05:25:01,25.348,61.57,0,17.45,,
16497,06/08/2023 05:26:01,25.353,61.64,0,17.47,,
16498,06/08/2023 05:27:01,25.365,61.78,0,17.52,,
16499,06/08/2023 05:28:01,25.368,61.9,0,17.56,,
16500,06/08/2023 05:29:01,25.367,61.97,0,17.57,,
16501,06/08/2023 05:30:01,25.367,62.01,0,17.58,,
16502,06/08/2023 05:31:01,25.362,62.06,0,17.59,,
16503,06/08/2023 05:32:01,25.37,62.1,0,17.61,,
16504,06/08/2023 05:33:01,25.355,62.11,0,17.6,,
16505,06/08/2023 05:34:01,25.353,62.03,0,17.58,,
16506,06/08/2023 05:35:01,25.351,62.06,0,17.58,,
16507,06/08/2023 05:36:01,25.35,62.05,0,17.58,,
16508,06/08/2023 05:37:01,25.351,62.04,0,17.58,,
16509,06/08/2023 05:38:01,25.353,62.03,0,17.58,,
16510,06/08/2023 05:39:01,25.353,62.04,0,17.58,,
16511,06/08/2023 05:40:01,25.353,62.06,0,17.58,,
16512,06/08/2023 05:41:01,25.356,62.11,0,17.6,,
16513,06/08/2023 05:42:01,25.358,62.09,0,17.6,,
16514,06/08/2023 05:43:01,25.356,61.94,0,17.56,,
16515,06/08/2023 05:44:01,25.358,61.87,0,17.54,,
16516,06/08/2023 05:45:01,25.362,61.85,0,17.54,,
16517,06/08/2023 05:46:01,25.364,61.89,0,17.55,,
16518,06/08/2023 05:47:01,25.365,61.92,0,17.56,,
16519,06/08/2023 05:48:01,25.368,61.86,0,17.55,,
16520,06/08/2023 05:49:01,25.37,61.82,0,17.54,,
16521,06/08/2023 05:50:01,25.371,61.84,0,17.54,,
16522,06/08/2023 05:51:01,25.365,61.94,0,17.56,,
16523,06/08/2023 05:52:01,25.365,61.87,0,17.55,,
16524,06/08/2023 05:53:01,25.368,62,0,17.58,,
16525,06/08/2023 05:54:01,25.365,61.98,0,17.58,,
16526,06/08/2023 05:55:01,25.362,62.08,0,17.6,,
16527,06/08/2023 05:56:01,25.351,62.14,0,17.6,,
16528,06/08/2023 05:57:01,25.345,62.19,0,17.61,,
16529,06/08/2023 05:58:01,25.339,62.18,0,17.6,,
16530,06/08/2023 05:59:01,25.33,62.31,0,17.63,,
16531,06/08/2023 06:00:01,25.336,62.28,0,17.62,,
16532,06/08/2023 06:01:01,25.33,61.23,0,17.35,,
16533,06/08/2023 06:02:01,25.3,60.61,0,17.16,,
16534,06/08/2023 06:03:01,25.283,60.77,0,17.18,,
16535,06/08/2023 06:04:01,25.274,60.84,0,17.19,,
16536,06/08/2023 06:05:01,25.262,60.88,0,17.19,,
16537,06/08/2023 06:06:01,25.265,60.99,0,17.22,,
16538,06/08/2023 06:07:01,25.259,61.11,0,17.25,,
16539,06/08/2023 06:08:01,25.265,61.24,0,17.29,,
16540,06/08/2023 06:09:01,25.267,61.4,0,17.33,,
16541,06/08/2023 06:10:01,25.268,61.46,0,17.35,,
16542,06/08/2023 06:11:01,25.271,61.63,0,17.4,,
16543,06/08/2023 06:12:01,25.267,61.71,0,17.41,,
16544,06/08/2023 06:13:01,25.273,61.85,0,17.45,,
16545,06/08/2023 06:14:01,25.265,61.93,0,17.47,,
16546,06/08/2023 06:15:01,25.262,62.07,0,17.5,,
16547,06/08/2023 06:16:01,25.267,62.2,0,17.54,,
16548,06/08/2023 06:17:01,25.273,62.27,0,17.56,,
16549,06/08/2023 06:18:01,25.282,62.28,0,17.57,,
16550,06/08/2023 06:19:01,25.285,62.32,0,17.58,,
16551,06/08/2023 06:20:01,25.282,62.26,0,17.57,,
16552,06/08/2023 06:21:01,25.28,62.24,0,17.56,,
16553,06/08/2023 06:22:01,25.279,62.3,0,17.58,,
16554,06/08/2023 06:23:01,25.277,62.24,0,17.56,,
16555,06/08/2023 06:24:01,25.267,62.25,0,17.55,,
16556,06/08/2023 06:25:01,25.254,62.3,0,17.55,,
16557,06/08/2023 06:26:01,25.247,62.15,0,17.51,,
16558,06/08/2023 06:27:01,25.248,62.19,0,17.52,,
16559,06/08/2023 06:28:01,25.245,62.13,0,17.5,,
16560,06/08/2023 06:29:01,25.248,62.12,0,17.5,,
16561,06/08/2023 06:30:01,25.254,62.12,0,17.5,,
16562,06/08/2023 06:31:01,25.253,62.12,0,17.5,,
16563,06/08/2023 06:32:01,25.256,62.2,0,17.53,,
16564,06/08/2023 06:33:01,25.264,62.22,0,17.54,,
16565,06/08/2023 06:34:01,25.265,62.21,0,17.54,,
16566,06/08/2023 06:35:01,25.268,62.21,0,17.54,,
16567,06/08/2023 06:36:01,25.273,62.17,0.28,17.54,,
16568,06/08/2023 06:37:01,25.276,62.14,0,17.53,,
16569,06/08/2023 06:38:01,25.276,62.18,0,17.54,,
16570,06/08/2023 06:39:01,25.277,62.15,0,17.54,,
16571,06/08/2023 06:40:01,25.282,62.24,0,17.56,,
16572,06/08/2023 06:41:01,25.279,62.24,0,17.56,,
16573,06/08/2023 06:42:01,25.276,62.22,0,17.55,,
16574,06/08/2023 06:43:01,25.277,62.2,0,17.55,,
16575,06/08/2023 06:44:01,25.274,62.13,0,17.53,,
16576,06/08/2023 06:45:01,25.27,62.15,0,17.53,,
16577,06/08/2023 06:46:01,25.279,62.12,0.28,17.53,,
16578,06/08/2023 06:47:01,25.283,62.07,0,17.52,,
16579,06/08/2023 06:48:01,25.282,62.21,0,17.55,,
16580,06/08/2023 06:49:01,25.274,61.45,0.28,17.35,,
16581,06/08/2023 06:50:01,25.251,60.18,0.28,17,,
16582,06/08/2023 06:51:01,25.227,60.39,0.28,17.03,,
16583,06/08/2023 06:52:01,25.214,60.51,0.28,17.05,,
16584,06/08/2023 06:53:01,25.21,60.52,0.28,17.05,,
16585,06/08/2023 06:54:01,25.21,62.59,0.28,17.58,,
16586,06/08/2023 06:55:01,25.229,63.8,0.28,17.91,,
16587,06/08/2023 06:56:01,25.253,64.14,0.28,18.01,,
16588,06/08/2023 06:57:01,25.273,64.97,0.28,18.24,,
16589,06/08/2023 06:58:01,25.292,65.77,0,18.45,,
16590,06/08/2023 06:59:01,25.311,66.29,0.28,18.6,,
16591,06/08/2023 07:00:01,25.332,66.93,0,18.77,,
16592,06/08/2023 07:01:01,25.348,67.36,0,18.89,,
16593,06/08/2023 07:02:01,25.365,67.84,0,19.02,,
16594,06/08/2023 07:03:01,25.38,68.42,0,19.17,,
16595,06/08/2023 07:04:01,25.399,68.8,0,19.28,,
16596,06/08/2023 07:05:01,25.417,69.15,0,19.37,,
16597,06/08/2023 07:06:01,25.429,69.53,0.28,19.47,,
16598,06/08/2023 07:07:01,25.446,69.86,0.28,19.56,,
16599,06/08/2023 07:08:01,25.464,70.13,0.28,19.65,,
16600,06/08/2023 07:09:01,25.476,69.08,0.86,19.41,,
16601,06/08/2023 07:10:01,25.467,67.97,0.86,19.15,,
16602,06/08/2023 07:11:01,25.458,67.54,1.14,19.03,,
16603,06/08/2023 07:12:01,25.452,66.78,1.14,18.85,,
16604,06/08/2023 07:13:01,25.436,66.36,1.14,18.73,,
16605,06/08/2023 07:14:01,25.43,65.96,0.86,18.63,,
16606,06/08/2023 07:15:01,25.426,65.67,0.86,18.55,,
16607,06/08/2023 07:16:01,25.424,65.58,2.29,18.53,,
16608,06/08/2023 07:17:01,25.424,65.68,2.01,18.56,,
16609,06/08/2023 07:18:01,25.418,65.37,2.01,18.47,,
16610,06/08/2023 07:19:01,25.42,65.02,2.01,18.39,,
16611,06/08/2023 07:20:01,25.412,64.9,2.01,18.35,,
16612,06/08/2023 07:21:01,25.405,65.14,2.01,18.4,,
16613,06/08/2023 07:22:01,25.4,64.71,2.01,18.29,,
16614,06/08/2023 07:23:01,25.395,64.66,2.29,18.28,,
16615,06/08/2023 07:24:01,25.38,64.91,2.01,18.32,,
16616,06/08/2023 07:25:01,25.37,65.1,2.01,18.36,,
16617,06/08/2023 07:26:01,25.371,65.32,2.01,18.42,,
16618,06/08/2023 07:27:01,25.368,64.66,2.01,18.25,,
16619,06/08/2023 07:28:01,25.367,65.11,2.01,18.36,,
16620,06/08/2023 07:29:01,25.364,64.77,2.01,18.27,,
16621,06/08/2023 07:30:01,25.355,64.63,2.01,18.23,,
16622,06/08/2023 07:31:01,25.345,65.41,2.01,18.41,,
16623,06/08/2023 07:32:01,25.347,65.75,2.01,18.5,,
16624,06/08/2023 07:33:01,25.359,67.89,2.01,19.02,,
16625,06/08/2023 07:34:01,25.377,69,2.29,19.3,,
16626,06/08/2023 07:35:01,25.386,69.87,2.29,19.51,,
16627,06/08/2023 07:36:01,25.395,70.62,2.01,19.69,,
16628,06/08/2023 07:37:01,25.411,70.66,2.01,19.72,,
16629,06/08/2023 07:38:01,25.418,70.34,2.29,19.65,,
16630,06/08/2023 07:39:01,25.429,70.49,2.01,19.69,,
16631,06/08/2023 07:40:01,25.443,70.76,2.29,19.77,,
16632,06/08/2023 07:41:01,25.446,70.57,3.44,19.73,,
16633,06/08/2023 07:42:01,25.453,70.88,4.02,19.81,,
16634,06/08/2023 07:43:01,25.458,70.34,3.73,19.69,,
16635,06/08/2023 07:44:01,25.48,71.1,4.02,19.88,,
16636,06/08/2023 07:45:01,25.532,70.78,3.73,19.86,,
16637,06/08/2023 07:46:01,25.579,70.54,3.73,19.85,,
16638,06/08/2023 07:47:01,25.611,70.45,3.73,19.86,,
16639,06/08/2023 07:48:01,25.635,70.41,4.3,19.87,,
16640,06/08/2023 07:49:01,25.648,70.57,33.39,19.92,,
16641,06/08/2023 07:50:01,25.654,70.69,33.39,19.96,,
16642,06/08/2023 07:51:01,25.649,70.29,31.67,19.86,,
16643,06/08/2023 07:52:01,25.646,70.27,30.45,19.85,,
16644,06/08/2023 07:53:01,25.648,71.36,30.45,20.1,,
16645,06/08/2023 07:54:01,25.646,71.27,30.45,20.08,,
16646,06/08/2023 07:55:01,25.67,76.4,30.45,21.23,,
16647,06/08/2023 07:56:01,25.693,71.17,31.02,20.1,,
16648,06/08/2023 07:57:01,25.684,71.36,31.67,20.14,,
16649,06/08/2023 07:58:01,25.69,77.12,32.17,21.41,,
16650,06/08/2023 07:59:01,25.714,79.63,32.82,21.96,,
16651,06/08/2023 08:00:01,25.768,79.05,32.17,21.89,,
16652,06/08/2023 08:01:01,25.798,78.23,31.67,21.75,,
16653,06/08/2023 08:02:01,25.816,78.07,31.67,21.73,,
16654,06/08/2023 08:03:01,25.847,80.43,31.67,22.25,,
16655,06/08/2023 08:04:01,25.873,82.1,31.67,22.61,,
16656,06/08/2023 08:05:01,25.905,81.79,31.67,22.58,,
16657,06/08/2023 08:06:01,25.917,81.94,31.67,22.62,,
16658,06/08/2023 08:07:01,25.943,81.5,31.67,22.56,,
16659,06/08/2023 08:08:01,25.95,80.15,31.67,22.29,,
16660,06/08/2023 08:09:01,25.947,80.89,31.02,22.44,,
16661,06/08/2023 08:10:01,25.965,81.28,30.45,22.54,,
16662,06/08/2023 08:11:01,25.978,81.05,31.6,22.5,,
16663,06/08/2023 08:12:01,25.985,79.44,31.67,22.18,,
16664,06/08/2023 08:13:01,25.982,79.68,32.17,22.23,,
16665,06/08/2023 08:14:01,25.984,79.46,31.67,22.18,,
16666,06/08/2023 08:15:01,25.984,79.29,31.6,22.15,,
16667,06/08/2023 08:16:01,26.008,80.26,2.58,22.37,,
16668,06/08/2023 08:17:01,26.029,79.84,2.01,22.3,,
16669,06/08/2023 08:18:01,26.057,80.73,1.72,22.51,,
16670,06/08/2023 08:19:01,26.07,79.45,2.01,22.26,,
16671,06/08/2023 08:20:01,26.066,79.8,2.01,22.33,,
16672,06/08/2023 08:21:01,26.084,80.9,4.02,22.57,,
16673,06/08/2023 08:22:01,26.096,79.55,2.29,22.31,,
16674,06/08/2023 08:23:01,26.092,78.94,2.29,22.18,,
16675,06/08/2023 08:24:01,26.099,80.36,2.01,22.48,,
16676,06/08/2023 08:25:01,26.115,79.59,2.01,22.34,,
16677,06/08/2023 08:26:01,26.119,79.22,2.29,22.26,,
16678,06/08/2023 08:27:01,26.118,79.35,4.02,22.29,,
16679,06/08/2023 08:28:01,26.115,79.41,4.02,22.3,,
16680,06/08/2023 08:29:01,26.118,80.52,4.02,22.53,,
16681,06/08/2023 08:30:01,26.141,79.52,4.02,22.35,,
16682,06/08/2023 08:31:01,26.148,80.39,4.3,22.53,,
16683,06/08/2023 08:32:01,26.177,80.6,4.02,22.6,,
16684,06/08/2023 08:33:01,26.2,80.88,4.02,22.68,,
16685,06/08/2023 08:34:01,26.217,81.39,3.44,22.81,,
16686,06/08/2023 08:35:01,26.253,80.96,3.73,22.75,,
16687,06/08/2023 08:36:01,26.272,79.33,3.44,22.43,,
16688,06/08/2023 08:37:01,26.263,79.12,4.3,22.38,,
16689,06/08/2023 08:38:01,26.256,79.53,4.88,22.46,,
16690,06/08/2023 08:39:01,26.255,81.11,4.3,22.78,,
16691,06/08/2023 08:40:01,26.282,78.91,2.58,22.36,,
16692,06/08/2023 08:41:01,26.29,79.72,2.29,22.53,,
16693,06/08/2023 08:42:01,26.298,79.52,2.01,22.5,,
16694,06/08/2023 08:43:01,26.302,79.21,2.01,22.44,,
16695,06/08/2023 08:44:01,26.305,78.9,2.87,22.38,,
16696,06/08/2023 08:45:01,26.301,79.05,2.29,22.4,,
16697,06/08/2023 08:46:01,26.308,78.85,2.29,22.37,,
16698,06/08/2023 08:47:01,26.304,78.69,2.01,22.33,,
16699,06/08/2023 08:48:01,26.298,78.8,2.01,22.35,,
16700,06/08/2023 08:49:01,26.299,78.8,2.01,22.35,,
16701,06/08/2023 08:50:01,26.295,78.8,2.01,22.35,,
16702,06/08/2023 08:51:01,26.295,79.02,1.72,22.39,,
16703,06/08/2023 08:52:01,26.295,79.03,1.72,22.39,,
16704,06/08/2023 08:53:01,26.299,78.83,1.43,22.36,,
16705,06/08/2023 08:54:01,26.311,78.87,1.72,22.38,,
16706,06/08/2023 08:55:01,26.313,78.86,1.43,22.38,,
16707,06/08/2023 08:56:01,26.319,78.75,1.43,22.36,,
16708,06/08/2023 08:57:01,26.339,80.26,1.14,22.69,,
16709,06/08/2023 08:58:01,26.382,80.24,1.14,22.73,,
16710,06/08/2023 08:59:01,26.415,79.43,1.14,22.6,,
16711,06/08/2023 09:00:01,26.433,78.81,1.43,22.48,,
16712,06/08/2023 09:01:01,26.429,78.61,1.14,22.44,,
16713,06/08/2023 09:02:01,26.42,78.67,1.72,22.44,,
16714,06/08/2023 09:03:01,26.412,78.59,1.14,22.42,,
16715,06/08/2023 09:04:01,26.412,78.74,1.14,22.45,,
16716,06/08/2023 09:05:01,26.412,78.61,1.43,22.42,,
16717,06/08/2023 09:06:01,26.42,78.54,2.87,22.41,,
16718,06/08/2023 09:07:01,26.426,78.51,1.72,22.41,,
16719,06/08/2023 09:08:01,26.433,78.45,1.72,22.41,,
16720,06/08/2023 09:09:01,26.433,78.43,1.72,22.4,,
16721,06/08/2023 09:10:01,26.44,79.01,1.72,22.53,,
16722,06/08/2023 09:11:01,26.459,78.68,1.72,22.48,,
16723,06/08/2023 09:12:01,26.462,78.45,1.72,22.44,,
16724,06/08/2023 09:13:01,26.466,78.31,1.72,22.41,,
16725,06/08/2023 09:14:01,26.473,78.14,1.72,22.38,,
16726,06/08/2023 09:15:01,26.481,78.09,1.72,22.38,,
16727,06/08/2023 09:16:01,26.484,78.16,2.01,22.4,,
16728,06/08/2023 09:17:01,26.49,78.93,2.29,22.56,,
16729,06/08/2023 09:18:01,26.51,78.69,2.58,22.53,,
16730,06/08/2023 09:19:01,26.531,78.51,4.02,22.52,,
16731,06/08/2023 09:20:01,26.542,78.53,3.73,22.53,,
16732,06/08/2023 09:21:01,26.553,77.82,3.73,22.39,,
16733,06/08/2023 09:22:01,26.562,77.98,3.44,22.43,,
16734,06/08/2023 09:23:01,26.562,77.84,3.73,22.4,,
16735,06/08/2023 09:24:01,26.557,78.07,3.44,22.45,,
16736,06/08/2023 09:25:01,26.554,77.89,3.44,22.41,,
16737,06/08/2023 09:26:01,26.557,78.84,3.44,22.61,,
16738,06/08/2023 09:27:01,26.579,78.08,1.72,22.47,,
16739,06/08/2023 09:28:01,26.577,77.99,1.72,22.45,,
16740,06/08/2023 09:29:01,26.582,77.98,1.43,22.45,,
16741,06/08/2023 09:30:01,26.583,78.07,1.43,22.47,,
16742,06/08/2023 09:31:01,26.58,77.98,1.43,22.45,,
16743,06/08/2023 09:32:01,26.576,78.16,1.43,22.48,,
16744,06/08/2023 09:33:01,26.571,78.25,1.43,22.5,,
16745,06/08/2023 09:34:01,26.574,78.23,1.43,22.5,,
16746,06/08/2023 09:35:01,26.574,78.42,1.72,22.54,,
