uuid,Keywords,label
0,cardiac troponins; cardiovascular disease; tobacco,1
1587,cardiac troponins; cardiovascular disease; tobacco,1
1588,cardiac troponins; cardiovascular disease; tobacco,1
1589,cardiac troponins; cardiovascular disease; tobacco,1
1590,cardiac troponins; cardiovascular disease; tobacco,1
1591,cardiac troponins; cardiovascular disease; tobacco,1
1592,cardiac troponins; cardiovascular disease; tobacco,1
1593,cardiac troponins; cardiovascular disease; tobacco,1
1594,cardiac troponins; cardiovascular disease; tobacco,1
1595,cardiac troponins; cardiovascular disease; tobacco,1
1596,cardiac troponins; cardiovascular disease; tobacco,1
1597,cardiac troponins; cardiovascular disease; tobacco,1
1598,cardiac troponins; cardiovascular disease; tobacco,1
1599,cardiac troponins; cardiovascular disease; tobacco,1
1600,cardiac troponins; cardiovascular disease; tobacco,1
1601,cardiac troponins; cardiovascular disease; tobacco,1
1602,cardiac troponins; cardiovascular disease; tobacco,1
1603,cardiac troponins; cardiovascular disease; tobacco,1
1604,cardiac troponins; cardiovascular disease; tobacco,1
1605,cardiac troponins; cardiovascular disease; tobacco,1
1606,cardiac troponins; cardiovascular disease; tobacco,1
1607,cardiac troponins; cardiovascular disease; tobacco,1
1608,cardiac troponins; cardiovascular disease; tobacco,1
1609,cardiac troponins; cardiovascular disease; tobacco,1
1610,cardiac troponins; cardiovascular disease; tobacco,1
1611,cardiac troponins; cardiovascular disease; tobacco,1
1612,cardiac troponins; cardiovascular disease; tobacco,1
1613,cardiac troponins; cardiovascular disease; tobacco,1
1614,cardiac troponins; cardiovascular disease; tobacco,1
1615,cardiac troponins; cardiovascular disease; tobacco,1
1616,cardiac troponins; cardiovascular disease; tobacco,1
1617,cardiac troponins; cardiovascular disease; tobacco,1
1618,cardiac troponins; cardiovascular disease; tobacco,1
1619,cardiac troponins; cardiovascular disease; tobacco,1
1620,cardiac troponins; cardiovascular disease; tobacco,1
1621,cardiac troponins; cardiovascular disease; tobacco,1
1622,cardiac troponins; cardiovascular disease; tobacco,1
1623,cardiac troponins; cardiovascular disease; tobacco,1
1624,cardiac troponins; cardiovascular disease; tobacco,1
1625,cardiac troponins; cardiovascular disease; tobacco,1
1626,cardiac troponins; cardiovascular disease; tobacco,1
1627,cardiac troponins; cardiovascular disease; tobacco,1
1628,cardiac troponins; cardiovascular disease; tobacco,1
1629,cardiac troponins; cardiovascular disease; tobacco,1
1630,cardiac troponins; cardiovascular disease; tobacco,1
1631,cardiac troponins; cardiovascular disease; tobacco,1
1632,cardiac troponins; cardiovascular disease; tobacco,1
1633,cardiac troponins; cardiovascular disease; tobacco,1
1634,cardiac troponins; cardiovascular disease; tobacco,1
1635,cardiac troponins; cardiovascular disease; tobacco,1
1636,cardiac troponins; cardiovascular disease; tobacco,1
1637,cardiac troponins; cardiovascular disease; tobacco,1
1638,cardiac troponins; cardiovascular disease; tobacco,1
1639,cardiac troponins; cardiovascular disease; tobacco,1
1640,cardiac troponins; cardiovascular disease; tobacco,1
1641,cardiac troponins; cardiovascular disease; tobacco,1
1642,cardiac troponins; cardiovascular disease; tobacco,1
1643,cardiac troponins; cardiovascular disease; tobacco,1
1644,cardiac troponins; cardiovascular disease; tobacco,1
1645,cardiac troponins; cardiovascular disease; tobacco,1
1646,cardiac troponins; cardiovascular disease; tobacco,1
1647,cardiac troponins; cardiovascular disease; tobacco,1
1648,cardiac troponins; cardiovascular disease; tobacco,1
1649,cardiac troponins; cardiovascular disease; tobacco,1
1650,cardiac troponins; cardiovascular disease; tobacco,1
1651,cardiac troponins; cardiovascular disease; tobacco,1
1652,cardiac troponins; cardiovascular disease; tobacco,1
1653,cardiac troponins; cardiovascular disease; tobacco,1
1654,cardiac troponins; cardiovascular disease; tobacco,1
1655,cardiac troponins; cardiovascular disease; tobacco,1
1656,cardiac troponins; cardiovascular disease; tobacco,1
1657,cardiac troponins; cardiovascular disease; tobacco,1
1658,cardiac troponins; cardiovascular disease; tobacco,1
1659,cardiac troponins; cardiovascular disease; tobacco,1
1660,cardiac troponins; cardiovascular disease; tobacco,1
1661,cardiac troponins; cardiovascular disease; tobacco,1
1662,cardiac troponins; cardiovascular disease; tobacco,1
1663,cardiac troponins; cardiovascular disease; tobacco,1
1664,cardiac troponins; cardiovascular disease; tobacco,1
1665,cardiac troponins; cardiovascular disease; tobacco,1
1666,cardiac troponins; cardiovascular disease; tobacco,1
1667,cardiac troponins; cardiovascular disease; tobacco,1
1668,cardiac troponins; cardiovascular disease; tobacco,1
1669,cardiac troponins; cardiovascular disease; tobacco,1
1670,cardiac troponins; cardiovascular disease; tobacco,1
1671,cardiac troponins; cardiovascular disease; tobacco,1
1672,cardiac troponins; cardiovascular disease; tobacco,1
1673,cardiac troponins; cardiovascular disease; tobacco,1
1674,cardiac troponins; cardiovascular disease; tobacco,1
1675,cardiac troponins; cardiovascular disease; tobacco,1
1676,cardiac troponins; cardiovascular disease; tobacco,1
1677,cardiac troponins; cardiovascular disease; tobacco,1
1678,cardiac troponins; cardiovascular disease; tobacco,1
1679,cardiac troponins; cardiovascular disease; tobacco,1
1680,cardiac troponins; cardiovascular disease; tobacco,1
1681,cardiac troponins; cardiovascular disease; tobacco,1
1682,cardiac troponins; cardiovascular disease; tobacco,1
1683,cardiac troponins; cardiovascular disease; tobacco,1
1684,cardiac troponins; cardiovascular disease; tobacco,1
1685,cardiac troponins; cardiovascular disease; tobacco,1
1686,cardiac troponins; cardiovascular disease; tobacco,1
1687,cardiac troponins; cardiovascular disease; tobacco,1
1688,cardiac troponins; cardiovascular disease; tobacco,1
1689,cardiac troponins; cardiovascular disease; tobacco,1
1690,cardiac troponins; cardiovascular disease; tobacco,1
1691,cardiac troponins; cardiovascular disease; tobacco,1
1692,cardiac troponins; cardiovascular disease; tobacco,1
1693,cardiac troponins; cardiovascular disease; tobacco,1
1694,cardiac troponins; cardiovascular disease; tobacco,1
1695,cardiac troponins; cardiovascular disease; tobacco,1
1696,cardiac troponins; cardiovascular disease; tobacco,1
1697,cardiac troponins; cardiovascular disease; tobacco,1
1698,cardiac troponins; cardiovascular disease; tobacco,1
1699,cardiac troponins; cardiovascular disease; tobacco,1
1700,cardiac troponins; cardiovascular disease; tobacco,1
1701,cardiac troponins; cardiovascular disease; tobacco,1
1702,cardiac troponins; cardiovascular disease; tobacco,1
1703,cardiac troponins; cardiovascular disease; tobacco,1
1704,cardiac troponins; cardiovascular disease; tobacco,1
1705,cardiac troponins; cardiovascular disease; tobacco,1
1706,cardiac troponins; cardiovascular disease; tobacco,1
1707,cardiac troponins; cardiovascular disease; tobacco,1
1708,cardiac troponins; cardiovascular disease; tobacco,1
1709,cardiac troponins; cardiovascular disease; tobacco,1
1710,cardiac troponins; cardiovascular disease; tobacco,1
1711,cardiac troponins; cardiovascular disease; tobacco,1
1712,cardiac troponins; cardiovascular disease; tobacco,1
1713,cardiac troponins; cardiovascular disease; tobacco,1
1714,cardiac troponins; cardiovascular disease; tobacco,1
1715,cardiac troponins; cardiovascular disease; tobacco,1
1716,cardiac troponins; cardiovascular disease; tobacco,1
1717,cardiac troponins; cardiovascular disease; tobacco,1
1718,cardiac troponins; cardiovascular disease; tobacco,1
1719,cardiac troponins; cardiovascular disease; tobacco,1
1720,cardiac troponins; cardiovascular disease; tobacco,1
1721,cardiac troponins; cardiovascular disease; tobacco,1
1722,cardiac troponins; cardiovascular disease; tobacco,1
1723,cardiac troponins; cardiovascular disease; tobacco,1
1724,cardiac troponins; cardiovascular disease; tobacco,1
1725,cardiac troponins; cardiovascular disease; tobacco,1
1726,cardiac troponins; cardiovascular disease; tobacco,1
1727,cardiac troponins; cardiovascular disease; tobacco,1
1728,cardiac troponins; cardiovascular disease; tobacco,1
1729,cardiac troponins; cardiovascular disease; tobacco,1
1730,cardiac troponins; cardiovascular disease; tobacco,1
1731,cardiac troponins; cardiovascular disease; tobacco,1
1732,cardiac troponins; cardiovascular disease; tobacco,1
1733,cardiac troponins; cardiovascular disease; tobacco,1
1734,cardiac troponins; cardiovascular disease; tobacco,1
1735,cardiac troponins; cardiovascular disease; tobacco,1
1736,cardiac troponins; cardiovascular disease; tobacco,1
1737,cardiac troponins; cardiovascular disease; tobacco,1
1738,cardiac troponins; cardiovascular disease; tobacco,1
1739,cardiac troponins; cardiovascular disease; tobacco,1
1740,cardiac troponins; cardiovascular disease; tobacco,1
1741,cardiac troponins; cardiovascular disease; tobacco,1
1742,cardiac troponins; cardiovascular disease; tobacco,1
1743,cardiac troponins; cardiovascular disease; tobacco,1
1744,cardiac troponins; cardiovascular disease; tobacco,1
1745,cardiac troponins; cardiovascular disease; tobacco,1
1746,cardiac troponins; cardiovascular disease; tobacco,1
1747,cardiac troponins; cardiovascular disease; tobacco,1
1748,cardiac troponins; cardiovascular disease; tobacco,1
1749,cardiac troponins; cardiovascular disease; tobacco,1
1750,cardiac troponins; cardiovascular disease; tobacco,1
1751,cardiac troponins; cardiovascular disease; tobacco,1
1752,cardiac troponins; cardiovascular disease; tobacco,1
1753,cardiac troponins; cardiovascular disease; tobacco,1
1754,cardiac troponins; cardiovascular disease; tobacco,1
1755,cardiac troponins; cardiovascular disease; tobacco,1
1756,cardiac troponins; cardiovascular disease; tobacco,1
1757,cardiac troponins; cardiovascular disease; tobacco,1
1758,cardiac troponins; cardiovascular disease; tobacco,1
1759,cardiac troponins; cardiovascular disease; tobacco,1
1760,cardiac troponins; cardiovascular disease; tobacco,1
1761,cardiac troponins; cardiovascular disease; tobacco,1
1762,cardiac troponins; cardiovascular disease; tobacco,1
1763,cardiac troponins; cardiovascular disease; tobacco,1
1764,cardiac troponins; cardiovascular disease; tobacco,1
1765,cardiac troponins; cardiovascular disease; tobacco,1
1766,cardiac troponins; cardiovascular disease; tobacco,1
1767,cardiac troponins; cardiovascular disease; tobacco,1
1768,cardiac troponins; cardiovascular disease; tobacco,1
1769,cardiac troponins; cardiovascular disease; tobacco,1
1770,cardiac troponins; cardiovascular disease; tobacco,1
1771,cardiac troponins; cardiovascular disease; tobacco,1
1772,cardiac troponins; cardiovascular disease; tobacco,1
1773,cardiac troponins; cardiovascular disease; tobacco,1
1774,cardiac troponins; cardiovascular disease; tobacco,1
1775,cardiac troponins; cardiovascular disease; tobacco,1
1776,cardiac troponins; cardiovascular disease; tobacco,1
1777,cardiac troponins; cardiovascular disease; tobacco,1
1778,cardiac troponins; cardiovascular disease; tobacco,1
1779,cardiac troponins; cardiovascular disease; tobacco,1
1780,cardiac troponins; cardiovascular disease; tobacco,1
1781,cardiac troponins; cardiovascular disease; tobacco,1
1782,cardiac troponins; cardiovascular disease; tobacco,1
1783,cardiac troponins; cardiovascular disease; tobacco,1
1784,cardiac troponins; cardiovascular disease; tobacco,1
1785,cardiac troponins; cardiovascular disease; tobacco,1
1786,cardiac troponins; cardiovascular disease; tobacco,1
1787,cardiac troponins; cardiovascular disease; tobacco,1
1788,cardiac troponins; cardiovascular disease; tobacco,1
1789,cardiac troponins; cardiovascular disease; tobacco,1
1790,cardiac troponins; cardiovascular disease; tobacco,1
1791,cardiac troponins; cardiovascular disease; tobacco,1
1792,cardiac troponins; cardiovascular disease; tobacco,1
1793,cardiac troponins; cardiovascular disease; tobacco,1
1794,cardiac troponins; cardiovascular disease; tobacco,1
1795,cardiac troponins; cardiovascular disease; tobacco,1
1796,cardiac troponins; cardiovascular disease; tobacco,1
1797,cardiac troponins; cardiovascular disease; tobacco,1
1798,cardiac troponins; cardiovascular disease; tobacco,1
1799,cardiac troponins; cardiovascular disease; tobacco,1
1800,cardiac troponins; cardiovascular disease; tobacco,1
1801,cardiac troponins; cardiovascular disease; tobacco,1
1802,cardiac troponins; cardiovascular disease; tobacco,1
1803,cardiac troponins; cardiovascular disease; tobacco,1
1804,cardiac troponins; cardiovascular disease; tobacco,1
1805,cardiac troponins; cardiovascular disease; tobacco,1
1806,cardiac troponins; cardiovascular disease; tobacco,1
1807,cardiac troponins; cardiovascular disease; tobacco,1
1808,cardiac troponins; cardiovascular disease; tobacco,1
1809,cardiac troponins; cardiovascular disease; tobacco,1
1810,cardiac troponins; cardiovascular disease; tobacco,1
1811,cardiac troponins; cardiovascular disease; tobacco,1
1812,cardiac troponins; cardiovascular disease; tobacco,1
1813,cardiac troponins; cardiovascular disease; tobacco,1
1814,cardiac troponins; cardiovascular disease; tobacco,1
1815,cardiac troponins; cardiovascular disease; tobacco,1
1816,cardiac troponins; cardiovascular disease; tobacco,1
1817,cardiac troponins; cardiovascular disease; tobacco,1
1818,cardiac troponins; cardiovascular disease; tobacco,1
1819,cardiac troponins; cardiovascular disease; tobacco,1
1820,cardiac troponins; cardiovascular disease; tobacco,1
1821,cardiac troponins; cardiovascular disease; tobacco,1
1822,cardiac troponins; cardiovascular disease; tobacco,1
1823,cardiac troponins; cardiovascular disease; tobacco,1
1824,cardiac troponins; cardiovascular disease; tobacco,1
1825,cardiac troponins; cardiovascular disease; tobacco,1
1826,cardiac troponins; cardiovascular disease; tobacco,1
1827,cardiac troponins; cardiovascular disease; tobacco,1
1828,cardiac troponins; cardiovascular disease; tobacco,1
1829,cardiac troponins; cardiovascular disease; tobacco,1
1830,cardiac troponins; cardiovascular disease; tobacco,1
1831,cardiac troponins; cardiovascular disease; tobacco,1
1832,cardiac troponins; cardiovascular disease; tobacco,1
1833,cardiac troponins; cardiovascular disease; tobacco,1
1834,cardiac troponins; cardiovascular disease; tobacco,1
1835,cardiac troponins; cardiovascular disease; tobacco,1
1836,cardiac troponins; cardiovascular disease; tobacco,1
1837,cardiac troponins; cardiovascular disease; tobacco,1
1838,cardiac troponins; cardiovascular disease; tobacco,1
1839,cardiac troponins; cardiovascular disease; tobacco,1
1840,cardiac troponins; cardiovascular disease; tobacco,1
1841,cardiac troponins; cardiovascular disease; tobacco,1
1842,cardiac troponins; cardiovascular disease; tobacco,1
1843,cardiac troponins; cardiovascular disease; tobacco,1
1844,cardiac troponins; cardiovascular disease; tobacco,1
1845,cardiac troponins; cardiovascular disease; tobacco,1
1846,cardiac troponins; cardiovascular disease; tobacco,1
1847,cardiac troponins; cardiovascular disease; tobacco,1
1848,cardiac troponins; cardiovascular disease; tobacco,1
1849,cardiac troponins; cardiovascular disease; tobacco,1
1850,cardiac troponins; cardiovascular disease; tobacco,1
1851,cardiac troponins; cardiovascular disease; tobacco,1
1852,cardiac troponins; cardiovascular disease; tobacco,1
1853,cardiac troponins; cardiovascular disease; tobacco,1
1854,cardiac troponins; cardiovascular disease; tobacco,1
1855,cardiac troponins; cardiovascular disease; tobacco,1
1856,cardiac troponins; cardiovascular disease; tobacco,1
1857,cardiac troponins; cardiovascular disease; tobacco,1
1858,cardiac troponins; cardiovascular disease; tobacco,1
1859,cardiac troponins; cardiovascular disease; tobacco,1
1860,cardiac troponins; cardiovascular disease; tobacco,1
1861,cardiac troponins; cardiovascular disease; tobacco,1
1862,cardiac troponins; cardiovascular disease; tobacco,1
1863,cardiac troponins; cardiovascular disease; tobacco,1
1864,cardiac troponins; cardiovascular disease; tobacco,1
1865,cardiac troponins; cardiovascular disease; tobacco,1
1866,cardiac troponins; cardiovascular disease; tobacco,1
1867,cardiac troponins; cardiovascular disease; tobacco,1
1868,cardiac troponins; cardiovascular disease; tobacco,1
1869,cardiac troponins; cardiovascular disease; tobacco,1
1870,cardiac troponins; cardiovascular disease; tobacco,1
1871,cardiac troponins; cardiovascular disease; tobacco,1
1872,cardiac troponins; cardiovascular disease; tobacco,1
1873,cardiac troponins; cardiovascular disease; tobacco,1
1874,cardiac troponins; cardiovascular disease; tobacco,1
1875,cardiac troponins; cardiovascular disease; tobacco,1
1876,cardiac troponins; cardiovascular disease; tobacco,1
1877,cardiac troponins; cardiovascular disease; tobacco,1
1878,cardiac troponins; cardiovascular disease; tobacco,1
1879,cardiac troponins; cardiovascular disease; tobacco,1
1880,cardiac troponins; cardiovascular disease; tobacco,1
1881,cardiac troponins; cardiovascular disease; tobacco,1
1882,cardiac troponins; cardiovascular disease; tobacco,1
1883,cardiac troponins; cardiovascular disease; tobacco,1
1884,cardiac troponins; cardiovascular disease; tobacco,1
1885,cardiac troponins; cardiovascular disease; tobacco,1
1886,cardiac troponins; cardiovascular disease; tobacco,1
1887,cardiac troponins; cardiovascular disease; tobacco,1
1888,cardiac troponins; cardiovascular disease; tobacco,1
1889,cardiac troponins; cardiovascular disease; tobacco,1
1890,cardiac troponins; cardiovascular disease; tobacco,1
1891,cardiac troponins; cardiovascular disease; tobacco,1
1892,cardiac troponins; cardiovascular disease; tobacco,1
1893,cardiac troponins; cardiovascular disease; tobacco,1
1894,cardiac troponins; cardiovascular disease; tobacco,1
1895,cardiac troponins; cardiovascular disease; tobacco,1
1896,cardiac troponins; cardiovascular disease; tobacco,1
1897,cardiac troponins; cardiovascular disease; tobacco,1
1898,cardiac troponins; cardiovascular disease; tobacco,1
1899,cardiac troponins; cardiovascular disease; tobacco,1
1900,cardiac troponins; cardiovascular disease; tobacco,1
1901,cardiac troponins; cardiovascular disease; tobacco,1
1902,cardiac troponins; cardiovascular disease; tobacco,1
1903,cardiac troponins; cardiovascular disease; tobacco,1
1904,cardiac troponins; cardiovascular disease; tobacco,1
1905,cardiac troponins; cardiovascular disease; tobacco,1
1906,cardiac troponins; cardiovascular disease; tobacco,1
1907,cardiac troponins; cardiovascular disease; tobacco,1
1908,cardiac troponins; cardiovascular disease; tobacco,1
1909,cardiac troponins; cardiovascular disease; tobacco,1
1910,cardiac troponins; cardiovascular disease; tobacco,1
1911,cardiac troponins; cardiovascular disease; tobacco,1
1912,cardiac troponins; cardiovascular disease; tobacco,1
1913,cardiac troponins; cardiovascular disease; tobacco,1
1914,cardiac troponins; cardiovascular disease; tobacco,1
1915,cardiac troponins; cardiovascular disease; tobacco,1
1916,cardiac troponins; cardiovascular disease; tobacco,1
1917,cardiac troponins; cardiovascular disease; tobacco,1
1918,cardiac troponins; cardiovascular disease; tobacco,1
1919,cardiac troponins; cardiovascular disease; tobacco,1
1920,cardiac troponins; cardiovascular disease; tobacco,1
1921,cardiac troponins; cardiovascular disease; tobacco,1
1922,cardiac troponins; cardiovascular disease; tobacco,1
1923,cardiac troponins; cardiovascular disease; tobacco,1
1924,cardiac troponins; cardiovascular disease; tobacco,1
1925,cardiac troponins; cardiovascular disease; tobacco,1
1926,cardiac troponins; cardiovascular disease; tobacco,1
1927,cardiac troponins; cardiovascular disease; tobacco,1
1928,cardiac troponins; cardiovascular disease; tobacco,1
1929,cardiac troponins; cardiovascular disease; tobacco,1
1930,cardiac troponins; cardiovascular disease; tobacco,1
1931,cardiac troponins; cardiovascular disease; tobacco,1
1932,cardiac troponins; cardiovascular disease; tobacco,1
1933,cardiac troponins; cardiovascular disease; tobacco,1
1934,cardiac troponins; cardiovascular disease; tobacco,1
1935,cardiac troponins; cardiovascular disease; tobacco,1
1936,cardiac troponins; cardiovascular disease; tobacco,1
1937,cardiac troponins; cardiovascular disease; tobacco,1
1938,cardiac troponins; cardiovascular disease; tobacco,1
1939,cardiac troponins; cardiovascular disease; tobacco,1
1940,cardiac troponins; cardiovascular disease; tobacco,1
1941,cardiac troponins; cardiovascular disease; tobacco,1
1942,cardiac troponins; cardiovascular disease; tobacco,1
1943,cardiac troponins; cardiovascular disease; tobacco,1
1944,cardiac troponins; cardiovascular disease; tobacco,1
1945,cardiac troponins; cardiovascular disease; tobacco,1
1946,cardiac troponins; cardiovascular disease; tobacco,1
1947,cardiac troponins; cardiovascular disease; tobacco,1
1948,cardiac troponins; cardiovascular disease; tobacco,1
1949,cardiac troponins; cardiovascular disease; tobacco,1
1950,cardiac troponins; cardiovascular disease; tobacco,1
1951,cardiac troponins; cardiovascular disease; tobacco,1
1952,cardiac troponins; cardiovascular disease; tobacco,1
1953,cardiac troponins; cardiovascular disease; tobacco,1
1954,cardiac troponins; cardiovascular disease; tobacco,1
1955,cardiac troponins; cardiovascular disease; tobacco,1
1956,cardiac troponins; cardiovascular disease; tobacco,1
1957,cardiac troponins; cardiovascular disease; tobacco,1
1958,cardiac troponins; cardiovascular disease; tobacco,1
1959,cardiac troponins; cardiovascular disease; tobacco,1
1960,cardiac troponins; cardiovascular disease; tobacco,1
1961,cardiac troponins; cardiovascular disease; tobacco,1
1962,cardiac troponins; cardiovascular disease; tobacco,1
1963,cardiac troponins; cardiovascular disease; tobacco,1
1964,cardiac troponins; cardiovascular disease; tobacco,1
1965,cardiac troponins; cardiovascular disease; tobacco,1
1966,cardiac troponins; cardiovascular disease; tobacco,1
1967,cardiac troponins; cardiovascular disease; tobacco,1
1968,cardiac troponins; cardiovascular disease; tobacco,1
1969,cardiac troponins; cardiovascular disease; tobacco,1
1970,cardiac troponins; cardiovascular disease; tobacco,1
1971,cardiac troponins; cardiovascular disease; tobacco,1
1972,cardiac troponins; cardiovascular disease; tobacco,1
1973,cardiac troponins; cardiovascular disease; tobacco,1
1974,cardiac troponins; cardiovascular disease; tobacco,1
1975,cardiac troponins; cardiovascular disease; tobacco,1
1976,cardiac troponins; cardiovascular disease; tobacco,1
1977,cardiac troponins; cardiovascular disease; tobacco,1
1978,cardiac troponins; cardiovascular disease; tobacco,1
1979,cardiac troponins; cardiovascular disease; tobacco,1
1980,cardiac troponins; cardiovascular disease; tobacco,1
1981,cardiac troponins; cardiovascular disease; tobacco,1
1982,cardiac troponins; cardiovascular disease; tobacco,1
1983,cardiac troponins; cardiovascular disease; tobacco,1
1984,cardiac troponins; cardiovascular disease; tobacco,1
1985,cardiac troponins; cardiovascular disease; tobacco,1
1986,cardiac troponins; cardiovascular disease; tobacco,1
1987,cardiac troponins; cardiovascular disease; tobacco,1
1988,cardiac troponins; cardiovascular disease; tobacco,1
1989,cardiac troponins; cardiovascular disease; tobacco,1
1990,cardiac troponins; cardiovascular disease; tobacco,1
1991,cardiac troponins; cardiovascular disease; tobacco,1
1992,cardiac troponins; cardiovascular disease; tobacco,1
1993,cardiac troponins; cardiovascular disease; tobacco,1
1994,cardiac troponins; cardiovascular disease; tobacco,1
1995,cardiac troponins; cardiovascular disease; tobacco,1
1996,cardiac troponins; cardiovascular disease; tobacco,1
1997,cardiac troponins; cardiovascular disease; tobacco,1
1998,cardiac troponins; cardiovascular disease; tobacco,1
1999,cardiac troponins; cardiovascular disease; tobacco,1
